"CountyState","lon","lat","CountryofBirth","MajorClassAdmission","Admissions"
"Dallas County, Texas",-96.8350999,32.8024682,"China, People's Republic","EmploymentPreference1st","56"
"Dallas County, Texas",-96.8350999,32.8024682,"Hong Kong","ImmediateRelativesSpouses","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Hong Kong","ImmediateRelativesParents","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Hong Kong","FamilyPreference4th","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Hong Kong","FamilyPreference2nd","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Hong Kong","EmploymentPreference5th","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Hong Kong","EmploymentPreference1st","D"
"Dallas County, Texas",-96.8350999,32.8024682,"India","RefugeeandAsyleeAdjustments","7"
"Dallas County, Texas",-96.8350999,32.8024682,"India","Other","D"
"Dallas County, Texas",-96.8350999,32.8024682,"India","ImmediateRelativesSpouses","112"
"Dallas County, Texas",-96.8350999,32.8024682,"India","ImmediateRelativesChildren","11"
"Dallas County, Texas",-96.8350999,32.8024682,"India","ImmediateRelativesParents","141"
"Dallas County, Texas",-96.8350999,32.8024682,"India","FamilyPreference4th","152"
"Dallas County, Texas",-96.8350999,32.8024682,"India","FamilyPreference3rd","29"
"Dallas County, Texas",-96.8350999,32.8024682,"India","FamilyPreference2nd","32"
"Dallas County, Texas",-96.8350999,32.8024682,"India","EmploymentPreference5th","4"
"Dallas County, Texas",-96.8350999,32.8024682,"India","EmploymentPreference4th","11"
"Dallas County, Texas",-96.8350999,32.8024682,"India","EmploymentPreference3rdSkilled","108"
"Dallas County, Texas",-96.8350999,32.8024682,"India","EmploymentPreference2nd","81"
"Dallas County, Texas",-96.8350999,32.8024682,"India","EmploymentPreference1st","158"
"Dallas County, Texas",-96.8350999,32.8024682,"India","DiversityProgram","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Indonesia","RefugeeandAsyleeAdjustments","5"
"Dallas County, Texas",-96.8350999,32.8024682,"Indonesia","ImmediateRelativesParents","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Indonesia","EmploymentPreference3rdSkilled","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Japan","ImmediateRelativesSpouses","5"
"Dallas County, Texas",-96.8350999,32.8024682,"Japan","ImmediateRelativesChildren","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Japan","FamilyPreference2nd","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Japan","FamilyPreference1st","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Japan","EmploymentPreference3rdUnskilled","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Japan","EmploymentPreference2nd","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Japan","DiversityProgram","4"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","Other","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","ImmediateRelativesSpouses","27"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","ImmediateRelativesChildren","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","ImmediateRelativesParents","6"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","FamilyPreference4th","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","FamilyPreference3rd","10"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","FamilyPreference2nd","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","FamilyPreference1st","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","EmploymentPreference5th","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","EmploymentPreference4th","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","EmploymentPreference3rdUnskilled","32"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","EmploymentPreference3rdSkilled","17"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","EmploymentPreference2nd","19"
"Dallas County, Texas",-96.8350999,32.8024682,"Korea, South","EmploymentPreference1st","7"
"Dallas County, Texas",-96.8350999,32.8024682,"Malaysia","RefugeeandAsyleeAdjustments","101"
"Dallas County, Texas",-96.8350999,32.8024682,"Malaysia","ImmediateRelativesSpouses","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Malaysia","ImmediateRelativesParents","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Malaysia","FamilyPreference4th","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Malaysia","FamilyPreference2nd","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Malaysia","FamilyPreference1st","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Malaysia","EmploymentPreference5th","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Malaysia","EmploymentPreference3rdSkilled","5"
"Dallas County, Texas",-96.8350999,32.8024682,"Malaysia","EmploymentPreference2nd","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Malaysia","EmploymentPreference1st","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Malaysia","DiversityProgram","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Nepal","RefugeeandAsyleeAdjustments","47"
"Dallas County, Texas",-96.8350999,32.8024682,"Nepal","Other","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Nepal","ImmediateRelativesSpouses","20"
"Dallas County, Texas",-96.8350999,32.8024682,"Nepal","ImmediateRelativesChildren","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Nepal","ImmediateRelativesParents","46"
"Dallas County, Texas",-96.8350999,32.8024682,"Nepal","FamilyPreference2nd","35"
"Dallas County, Texas",-96.8350999,32.8024682,"Nepal","FamilyPreference1st","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Nepal","EmploymentPreference3rdSkilled","17"
"Dallas County, Texas",-96.8350999,32.8024682,"Nepal","EmploymentPreference2nd","16"
"Dallas County, Texas",-96.8350999,32.8024682,"Nepal","EmploymentPreference1st","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Nepal","DiversityProgram","170"
"Dallas County, Texas",-96.8350999,32.8024682,"Pakistan","ImmediateRelativesChildren","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Pakistan","DiversityProgram","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Pakistan","EmploymentPreference2nd","22"
"Dallas County, Texas",-96.8350999,32.8024682,"Pakistan","FamilyPreference2nd","10"
"Dallas County, Texas",-96.8350999,32.8024682,"Pakistan","FamilyPreference4th","27"
"Dallas County, Texas",-96.8350999,32.8024682,"Pakistan","FamilyPreference3rd","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Pakistan","EmploymentPreference5th","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Pakistan","ImmediateRelativesParents","40"
"Dallas County, Texas",-96.8350999,32.8024682,"Pakistan","EmploymentPreference1st","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Pakistan","ImmediateRelativesSpouses","40"
"Dallas County, Texas",-96.8350999,32.8024682,"Pakistan","FamilyPreference1st","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Pakistan","EmploymentPreference3rdSkilled","23"
"Dallas County, Texas",-96.8350999,32.8024682,"Pakistan","RefugeeandAsyleeAdjustments","17"
"Dallas County, Texas",-96.8350999,32.8024682,"Philippines","FamilyPreference1st","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Philippines","FamilyPreference3rd","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Philippines","EmploymentPreference2nd","10"
"Dallas County, Texas",-96.8350999,32.8024682,"Philippines","EmploymentPreference4th","4"
"Dallas County, Texas",-96.8350999,32.8024682,"Philippines","ImmediateRelativesSpouses","38"
"Dallas County, Texas",-96.8350999,32.8024682,"Philippines","EmploymentPreference3rdSkilled","42"
"Dallas County, Texas",-96.8350999,32.8024682,"Philippines","ImmediateRelativesChildren","23"
"Dallas County, Texas",-96.8350999,32.8024682,"Philippines","FamilyPreference2nd","16"
"Dallas County, Texas",-96.8350999,32.8024682,"Philippines","EmploymentPreference1st","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Philippines","FamilyPreference4th","33"
"Dallas County, Texas",-96.8350999,32.8024682,"Philippines","ImmediateRelativesParents","23"
"Dallas County, Texas",-96.8350999,32.8024682,"Singapore","EmploymentPreference3rdSkilled","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Singapore","ImmediateRelativesParents","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Singapore","EmploymentPreference2nd","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Singapore","ImmediateRelativesSpouses","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Singapore","DiversityProgram","4"
"Dallas County, Texas",-96.8350999,32.8024682,"Singapore","EmploymentPreference1st","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Sri Lanka","EmploymentPreference3rdSkilled","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Sri Lanka","DiversityProgram","4"
"Dallas County, Texas",-96.8350999,32.8024682,"Sri Lanka","FamilyPreference2nd","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Sri Lanka","ImmediateRelativesSpouses","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Sri Lanka","ImmediateRelativesParents","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Sri Lanka","RefugeeandAsyleeAdjustments","8"
"Dallas County, Texas",-96.8350999,32.8024682,"Taiwan","ImmediateRelativesSpouses","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Taiwan","DiversityProgram","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Taiwan","ImmediateRelativesParents","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Taiwan","EmploymentPreference5th","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Taiwan","ImmediateRelativesChildren","5"
"Dallas County, Texas",-96.8350999,32.8024682,"Taiwan","EmploymentPreference3rdSkilled","7"
"Dallas County, Texas",-96.8350999,32.8024682,"Taiwan","EmploymentPreference1st","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Taiwan","EmploymentPreference2nd","15"
"Dallas County, Texas",-96.8350999,32.8024682,"Thailand","ImmediateRelativesSpouses","9"
"Dallas County, Texas",-96.8350999,32.8024682,"Thailand","EmploymentPreference2nd","9"
"Dallas County, Texas",-96.8350999,32.8024682,"Thailand","RefugeeandAsyleeAdjustments","19"
"Dallas County, Texas",-96.8350999,32.8024682,"Thailand","ImmediateRelativesParents","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Thailand","ImmediateRelativesChildren","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Thailand","FamilyPreference2nd","4"
"Dallas County, Texas",-96.8350999,32.8024682,"Thailand","EmploymentPreference4th","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Vietnam","ImmediateRelativesParents","135"
"Dallas County, Texas",-96.8350999,32.8024682,"Vietnam","Other","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Vietnam","ImmediateRelativesSpouses","130"
"Dallas County, Texas",-96.8350999,32.8024682,"Vietnam","FamilyPreference3rd","51"
"Dallas County, Texas",-96.8350999,32.8024682,"Vietnam","ImmediateRelativesChildren","49"
"Dallas County, Texas",-96.8350999,32.8024682,"Vietnam","FamilyPreference1st","25"
"Dallas County, Texas",-96.8350999,32.8024682,"Vietnam","EmploymentPreference5th","7"
"Dallas County, Texas",-96.8350999,32.8024682,"Vietnam","FamilyPreference4th","116"
"Dallas County, Texas",-96.8350999,32.8024682,"Vietnam","FamilyPreference2nd","117"
"Dallas County, Texas",-96.8350999,32.8024682,"Vietnam","EmploymentPreference3rdSkilled","D"
"Dallas County, Texas",-96.8350999,32.8024682,"Vietnam","EmploymentPreference4th","7"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Bangladesh","ImmediateRelativesSpouses","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Bangladesh","ImmediateRelativesParents","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Bangladesh","EmploymentPreference3rdSkilled","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Bangladesh","EmploymentPreference2nd","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Bhutan","RefugeeandAsyleeAdjustments","12"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Burma","ImmediateRelativesSpouses","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Cambodia","ImmediateRelativesSpouses","4"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Cambodia","ImmediateRelativesChildren","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Cambodia","ImmediateRelativesParents","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Cambodia","EmploymentPreference4th","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"China, People's Republic","RefugeeandAsyleeAdjustments","4"
"Dane County, Wisconsin",-89.5497632,43.0186073,"China, People's Republic","ImmediateRelativesSpouses","27"
"Dane County, Wisconsin",-89.5497632,43.0186073,"China, People's Republic","ImmediateRelativesChildren","10"
"Dane County, Wisconsin",-89.5497632,43.0186073,"China, People's Republic","ImmediateRelativesParents","20"
"Dane County, Wisconsin",-89.5497632,43.0186073,"China, People's Republic","FamilyPreference2nd","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"China, People's Republic","EmploymentPreference5th","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"China, People's Republic","EmploymentPreference3rdSkilled","22"
"Dane County, Wisconsin",-89.5497632,43.0186073,"China, People's Republic","EmploymentPreference2nd","9"
"Dane County, Wisconsin",-89.5497632,43.0186073,"China, People's Republic","EmploymentPreference1st","27"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Hong Kong","ImmediateRelativesSpouses","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"India","RefugeeandAsyleeAdjustments","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"India","ImmediateRelativesSpouses","22"
"Dane County, Wisconsin",-89.5497632,43.0186073,"India","ImmediateRelativesChildren","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"India","ImmediateRelativesParents","11"
"Dane County, Wisconsin",-89.5497632,43.0186073,"India","FamilyPreference4th","13"
"Dane County, Wisconsin",-89.5497632,43.0186073,"India","FamilyPreference3rd","4"
"Dane County, Wisconsin",-89.5497632,43.0186073,"India","FamilyPreference2nd","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"India","EmploymentPreference4th","6"
"Dane County, Wisconsin",-89.5497632,43.0186073,"India","EmploymentPreference3rdSkilled","8"
"Dane County, Wisconsin",-89.5497632,43.0186073,"India","EmploymentPreference2nd","11"
"Dane County, Wisconsin",-89.5497632,43.0186073,"India","EmploymentPreference1st","20"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Indonesia","ImmediateRelativesSpouses","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Indonesia","ImmediateRelativesParents","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Indonesia","EmploymentPreference2nd","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Indonesia","DiversityProgram","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Japan","ImmediateRelativesSpouses","6"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Japan","ImmediateRelativesChildren","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Japan","EmploymentPreference3rdSkilled","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Japan","EmploymentPreference2nd","4"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Korea, South","ImmediateRelativesSpouses","6"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Korea, South","ImmediateRelativesChildren","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Korea, South","ImmediateRelativesParents","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Korea, South","EmploymentPreference4th","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Korea, South","EmploymentPreference3rdSkilled","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Korea, South","EmploymentPreference2nd","13"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Laos","ImmediateRelativesSpouses","5"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Laos","ImmediateRelativesParents","4"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Malaysia","RefugeeandAsyleeAdjustments","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Malaysia","EmploymentPreference2nd","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Mongolia","ImmediateRelativesSpouses","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Nepal","ImmediateRelativesSpouses","5"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Nepal","FamilyPreference4th","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Nepal","EmploymentPreference2nd","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Nepal","EmploymentPreference3rdSkilled","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Nepal","RefugeeandAsyleeAdjustments","19"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Nepal","FamilyPreference2nd","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Nepal","DiversityProgram","12"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Pakistan","ImmediateRelativesParents","6"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Pakistan","RefugeeandAsyleeAdjustments","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Pakistan","ImmediateRelativesSpouses","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Pakistan","FamilyPreference2nd","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Pakistan","EmploymentPreference2nd","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Pakistan","EmploymentPreference3rdSkilled","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Philippines","ImmediateRelativesChildren","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Philippines","ImmediateRelativesSpouses","12"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Philippines","EmploymentPreference3rdSkilled","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Philippines","ImmediateRelativesParents","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Philippines","EmploymentPreference2nd","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Singapore","ImmediateRelativesChildren","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Singapore","ImmediateRelativesSpouses","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Sri Lanka","ImmediateRelativesSpouses","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Sri Lanka","EmploymentPreference2nd","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Taiwan","ImmediateRelativesSpouses","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Taiwan","ImmediateRelativesParents","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Taiwan","EmploymentPreference3rdSkilled","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Taiwan","DiversityProgram","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Taiwan","EmploymentPreference2nd","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Thailand","ImmediateRelativesSpouses","7"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Vietnam","FamilyPreference1st","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Vietnam","EmploymentPreference5th","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Vietnam","ImmediateRelativesParents","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Vietnam","FamilyPreference4th","4"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Vietnam","ImmediateRelativesSpouses","5"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Vietnam","FamilyPreference2nd","D"
"Dane County, Wisconsin",-89.5497632,43.0186073,"Vietnam","ImmediateRelativesChildren","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Bangladesh","EmploymentPreference2nd","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Bangladesh","ImmediateRelativesSpouses","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Bangladesh","ImmediateRelativesChildren","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Bhutan","RefugeeandAsyleeAdjustments","70"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Bhutan","ImmediateRelativesParents","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Burma","RefugeeandAsyleeAdjustments","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Cambodia","ImmediateRelativesSpouses","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"China, People's Republic","ImmediateRelativesParents","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"China, People's Republic","ImmediateRelativesSpouses","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"China, People's Republic","ImmediateRelativesChildren","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"China, People's Republic","EmploymentPreference5th","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"China, People's Republic","EmploymentPreference3rdSkilled","6"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"China, People's Republic","FamilyPreference2nd","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"China, People's Republic","EmploymentPreference1st","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"India","RefugeeandAsyleeAdjustments","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"India","ImmediateRelativesSpouses","18"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"India","ImmediateRelativesChildren","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"India","ImmediateRelativesParents","10"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"India","FamilyPreference3rd","13"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"India","EmploymentPreference3rdSkilled","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"India","FamilyPreference4th","9"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"India","FamilyPreference2nd","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"India","EmploymentPreference2nd","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"India","EmploymentPreference1st","10"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Indonesia","ImmediateRelativesParents","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Indonesia","ImmediateRelativesSpouses","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Japan","ImmediateRelativesChildren","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Japan","ImmediateRelativesSpouses","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Korea, South","ImmediateRelativesSpouses","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Korea, South","EmploymentPreference2nd","4"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Nepal","ImmediateRelativesParents","5"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Nepal","RefugeeandAsyleeAdjustments","69"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Nepal","DiversityProgram","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Nepal","FamilyPreference2nd","8"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Nepal","ImmediateRelativesSpouses","9"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Nepal","EmploymentPreference2nd","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Pakistan","Other","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Pakistan","ImmediateRelativesParents","5"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Pakistan","ImmediateRelativesSpouses","10"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Pakistan","FamilyPreference3rd","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Pakistan","FamilyPreference2nd","4"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Pakistan","FamilyPreference4th","10"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Philippines","ImmediateRelativesSpouses","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Philippines","ImmediateRelativesParents","5"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Philippines","FamilyPreference4th","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Philippines","EmploymentPreference3rdSkilled","5"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Sri Lanka","EmploymentPreference2nd","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Thailand","ImmediateRelativesSpouses","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Vietnam","ImmediateRelativesSpouses","6"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Vietnam","FamilyPreference2nd","D"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Vietnam","FamilyPreference4th","13"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Vietnam","ImmediateRelativesParents","6"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Vietnam","FamilyPreference3rd","10"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"Vietnam","EmploymentPreference3rdSkilled","D"
"Davidson County, Tennessee",-86.8220341,36.1342563,"Bangladesh","ImmediateRelativesParents","4"
"Davidson County, Tennessee",-86.8220341,36.1342563,"Bangladesh","EmploymentPreference3rdSkilled","D"
"Davidson County, Tennessee",-86.8220341,36.1342563,"Bhutan","RefugeeandAsyleeAdjustments","42"
"Davidson County, Tennessee",-86.8220341,36.1342563,"Bhutan","FamilyPreference2nd","D"
"Davidson County, Tennessee",-86.8220341,36.1342563,"Burma","FamilyPreference2nd","D"
"Davidson County, Tennessee",-86.8220341,36.1342563,"Burma","ImmediateRelativesSpouses","D"
"Davidson County, Tennessee",-86.8220341,36.1342563,"Burma","RefugeeandAsyleeAdjustments","94"
"Davidson County, Tennessee",-86.8220341,36.1342563,"Cambodia","ImmediateRelativesParents","D"
"Davidson County, Tennessee",-86.8220341,36.1342563,"China, People's Republic","RefugeeandAsyleeAdjustments","5"
"Davidson County, Tennessee",-86.8220341,36.1342563,"China, People's Republic","ImmediateRelativesParents","4"
"Davidson County, Tennessee",-86.8220341,36.1342563,"China, People's Republic","ImmediateRelativesSpouses","12"
"Davidson County, Tennessee",-86.8220341,36.1342563,"China, People's Republic","FamilyPreference4th","4"
"Davidson County, Tennessee",-86.8220341,36.1342563,"China, People's Republic","EmploymentPreference1st","13"
"Davidson County, Tennessee",-86.8220341,36.1342563,"China, People's Republic","EmploymentPreference2nd","D"
"Davidson County, Tennessee",-86.8220341,36.1342563,"China, People's Republic","ImmediateRelativesChildren","8"
"Davidson County, Tennessee",-86.8220341,36.1342563,"Hong Kong","ImmediateRelativesSpouses","D"
"Davidson County, Tennessee",-86.8220341,36.1342563,"India","Other","14"
"Davidson County, Tennessee",-86.8220341,36.1342563,"India","RefugeeandAsyleeAdjustments","5"
"Davidson County, Tennessee",-86.8220341,36.1342563,"India","ImmediateRelativesChildren","4"
"Davidson County, Tennessee",-86.8220341,36.1342563,"India","ImmediateRelativesParents","7"
"Davidson County, Tennessee",-86.8220341,36.1342563,"India","FamilyPreference3rd","7"
"Davidson County, Tennessee",-86.8220341,36.1342563,"India","FamilyPreference2nd","7"
"Davidson County, Tennessee",-86.8220341,36.1342563,"India","EmploymentPreference2nd","6"
"Davidson County, Tennessee",-86.8220341,36.1342563,"India","ImmediateRelativesSpouses","18"
"Davidson County, Tennessee",-86.8220341,36.1342563,"India","FamilyPreference4th","13"
"Davidson County, Tennessee",-86.8220341,36.1342563,"India","EmploymentPreference3rdSkilled","D"
